Transaction unique identifier,Price,Date of Transfer,Property Type,Old/New,Duration,Town/City,District,County,PPDCategory Type,Record Status - monthly file only
{117E9159-3467-4574-B874-3EAFB81C1B87},99000,1995-03-03 00:00,D,N,F,ROMFORD,BARKING AND DAGENHAM,GREATER LONDON,A,A
{655BA60D-CE88-447B-BFF9-3B1EEF728390},58000,1995-08-25 00:00,S,N,F,HOCKLEY,ROCHFORD,ESSEX,A,A
{8449147B-546E-46D3-AF42-3B1EF5A04CBF},51000,1995-01-27 00:00,S,N,L,STALYBRIDGE,TAMESIDE,GREATER MANCHESTER,A,A
{8632E677-C122-42BC-A4A2-495DADF523F3},27000,1995-03-10 00:00,S,N,F,ROCHDALE,ROSSENDALE,LANCASHIRE,A,A
{992F66F9-2DA3-43FE-8352-495DBCA7DC07},34500,1995-08-18 00:00,T,N,F,SHIPLEY,BRADFORD,WEST YORKSHIRE,A,A
{7BDE9722-1523-484F-ACD9-423FD7503A44},85000,1995-04-28 00:00,S,N,F,TRURO,KERRIER,CORNWALL,A,A
{9C872A52-67D5-40FB-8FFA-423FD8AA0FB5},95000,1995-05-23 00:00,D,N,F,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK,A,A
{5E400FDF-9580-49D7-8CAB-423FE497D191},52000,1995-09-29 00:00,T,N,F,LONDON,GREENWICH,GREATER LONDON,A,A
{563F0C33-DDC8-4CAE-A666-423FFBD54E2C},208500,1995-04-28 00:00,D,Y,F,BRIGHTON,BRIGHTON,EAST SUSSEX,A,A
{B555D7A3-73AA-4BCE-A5D4-45CF62FED733},78500,1995-02-17 00:00,T,N,F,ROMFORD,HAVERING,GREATER LONDON,A,A
{5ADB6BD1-6115-40E4-8477-45CF6305C688},49000,1995-01-24 00:00,D,N,F,HORNCASTLE,EAST LINDSEY,LINCOLNSHIRE,A,A
{FEF2950D-9B55-4F35-97D4-45CF63260247},42000,1995-03-27 00:00,T,N,F,WIRRAL,WIRRAL,MERSEYSIDE,A,A
{F7A1C176-EDDC-4605-B5AA-45CF6D7FC985},73000,1995-09-07 00:00,D,N,F,LAUNCESTON,NORTH CORNWALL,CORNWALL,A,A
{641BB444-A538-4F51-8BE5-45CF6FD67533},53000,1995-10-30 00:00,T,N,F,WANTAGE,VALE OF WHITE HORSE,OXFORDSHIRE,A,A
{A4BCA76F-D513-48E6-87C6-45CF852E2B04},30000,1995-02-17 00:00,T,N,F,DERBY,DERBY,DERBYSHIRE,A,A
{6F11D70F-5F07-4069-B8F1-45CF916307D5},126000,1995-09-29 00:00,D,N,F,MARLBOROUGH,KENNET,WILTSHIRE,A,A
{E833C7B9-DEDD-4578-92BF-3EAFEAC818F3},40000,1995-08-11 00:00,S,N,F,THORNTON-CLEVELEYS,BLACKPOOL,BLACKPOOL,A,A
{3398CBFB-9E7F-4050-BF27-3EAFF7CC2F3F},44700,1995-02-28 00:00,S,Y,F,BURTON-ON-TRENT,EAST STAFFORDSHIRE,STAFFORDSHIRE,A,A
{AC746F06-943D-41F6-B57F-3EAFFFAD88CB},44500,1995-06-09 00:00,S,N,L,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,A,A
{7754F15A-4B27-4028-B79D-3EB001AE2F8C},58500,1995-05-19 00:00,S,N,F,GATESHEAD,GATESHEAD,TYNE AND WEAR,A,A
{4154071C-42A2-443D-8996-3B1F34F55C40},54000,1995-08-22 00:00,S,N,L,CRAMLINGTON,NORTH TYNESIDE,TYNE AND WEAR,A,A
{911CB2D9-5F2C-4EDE-AEFB-3B1F524A48A6},135000,1995-10-26 00:00,T,N,F,CHESTER,CHESTER,CHESHIRE,A,A
{560A11E7-63D9-4895-8DDC-495DDF208DD3},78500,1995-01-16 00:00,S,N,F,YORK,YORK,YORK,A,A
{51998706-339B-47CF-BA88-495DEF1264F1},54750,1995-09-24 00:00,S,N,F,HITCHIN,NORTH HERTFORDSHIRE,HERTFORDSHIRE,A,A
{50071D3C-B128-425C-82A6-495DF76FA5CB},48000,1995-03-22 00:00,D,N,F,LEICESTER,LEICESTER,LEICESTER,A,A
{6DD6BBFA-779F-4FEE-B110-495E14D6B291},52950,1995-08-25 00:00,D,Y,F,SWANSEA,SWANSEA,SWANSEA,A,A
{D5D814F3-9773-4E4E-AE04-495E1F0D3956},73500,1995-06-23 00:00,D,N,F,SEATON,EAST DEVON,DEVON,A,A
{1636B12E-D78A-4895-ADE1-495E20440FDF},116000,1995-10-13 00:00,D,N,L,LIVERPOOL,LIVERPOOL,MERSEYSIDE,A,A
{53637E48-7801-47A1-8C88-424014CF6F6F},46000,1995-12-01 00:00,T,N,F,YORK,YORK,YORK,A,A
{D63D1F5F-D7E4-4A08-9F8A-424033A1CD3D},36000,1995-10-12 00:00,T,N,L,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,A,A
{40373083-9B99-48A7-A414-42403BB68AD5},47450,1995-07-14 00:00,T,N,F,HEMEL HEMPSTEAD,DACORUM,HERTFORDSHIRE,A,A
{7D830678-E3F5-4A62-9298-3EB009808AF2},99000,1995-07-28 00:00,T,N,F,ESHER,ELMBRIDGE,SURREY,A,A
{39D68477-B273-4F61-8C75-3EB00AB15C82},88000,1995-11-17 00:00,D,N,F,LEIGHTON BUZZARD,SOUTH BEDFORDSHIRE,BEDFORDSHIRE,A,A
{C23D5152-349A-4A4E-8A25-3EB01F2078D2},39950,1995-11-24 00:00,T,N,F,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS,A,A
{1DC85422-41A0-4384-9170-3EB035F4B352},37000,1995-07-14 00:00,T,N,F,LEEDS,LEEDS,WEST YORKSHIRE,A,A
{2785ACF4-708A-45F7-B2FD-3B1FA41B2A13},15000,1995-07-25 00:00,S,N,F,STOKE-ON-TRENT,STAFFORDSHIRE MOORLANDS,STAFFORDSHIRE,A,A
{6FB3BCF1-F6F9-46AB-821F-495E229068A4},110250,1995-03-24 00:00,D,N,F,WIRRAL,WIRRAL,MERSEYSIDE,A,A
{F27F6512-70BE-4DC4-A5E0-495E3835C66A},47500,1995-08-10 00:00,S,N,F,MALVERN,MALVERN HILLS,WORCESTERSHIRE,A,A
{E2F2F540-7C19-4779-9712-4240658BE49E},55650,1995-11-30 00:00,F,N,L,LONDON,ISLINGTON,GREATER LONDON,A,A
{700E6990-022B-469A-B865-42406BB3644E},175000,1995-08-03 00:00,D,N,F,SEVENOAKS,TONBRIDGE AND MALLING,KENT,A,A
{61B1C2AA-5084-4154-B129-42408B3B9DFC},78500,1995-12-21 00:00,D,N,F,HERNE BAY,CANTERBURY,KENT,A,A
{1642E3BE-3A5F-4F57-A57D-45CFFFD81EE2},41000,1995-12-20 00:00,S,N,F,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,A,A
{40CDBB4D-F3CF-4302-AD98-3EB04BA6C612},140000,1995-12-20 00:00,D,Y,F,KETTERING,KETTERING,NORTHAMPTONSHIRE,A,A
{D94E6426-5FE0-424B-805A-3EB081DD3734},59000,1995-09-29 00:00,T,N,F,ILFORD,REDBRIDGE,GREATER LONDON,A,A
{2DEF9B9F-1F12-4E2A-B1A4-3B1FD7B620C3},37000,1995-10-27 00:00,D,N,F,TENBY,SOUTH PEMBROKESHIRE,DYFED,A,A
{61A78EA9-CAFA-4011-B6F1-495E7E1C3675},51500,1995-10-30 00:00,S,N,F,SOUTHAMPTON,SOUTHAMPTON,SOUTHAMPTON,A,A
{BD93D209-D44A-4639-8D7E-4240C8259738},33500,1995-03-31 00:00,T,N,F,SCUNTHORPE,SCUNTHORPE,HUMBERSIDE,A,A
{DFB8B2CC-148F-49D9-9118-4240D7BDFB1E},71500,1995-06-29 00:00,S,N,F,SOUTHAMPTON,NEW FOREST,HAMPSHIRE,A,A
{A8C2AE7A-E86B-45A5-9F2A-45D0142A1F3D},43000,1995-06-23 00:00,T,N,F,AYLESBURY,AYLESBURY VALE,BUCKINGHAMSHIRE,A,A
{7FBB9134-5706-420A-9E5A-3EB089B02B07},44950,1995-04-28 00:00,T,N,F,KIDDERMINSTER,WYRE FOREST,WORCESTERSHIRE,A,A
{85E5B3DA-7774-4B6D-A674-3EB08C98E972},63500,1995-03-29 00:00,S,N,F,BRIGHTON,HOVE,EAST SUSSEX,A,A
{11BF4235-76A7-4428-8AE6-3EB0A5B8F443},31500,1995-08-01 00:00,T,N,F,BRIDGEND,OGWR,MID GLAMORGAN,A,A
{C2BD596F-38D9-4A6F-88D9-3EB0BDD70796},64000,1995-02-10 00:00,T,N,F,LONDON,LEWISHAM,GREATER LONDON,A,A
{5EB1F4DB-1244-4C06-933F-3B20169F8BEC},117500,1995-10-02 00:00,D,N,F,AYLESBURY,AYLESBURY VALE,BUCKINGHAMSHIRE,A,A
{90E1DA60-041A-4BB6-AC8D-495EABC517B1},40000,1995-01-27 00:00,T,N,F,OLDHAM,OLDHAM,GREATER MANCHESTER,A,A
{75164FDD-A994-415A-A59C-495EB835F307},35500,1995-06-30 00:00,T,N,F,HULL,KINGSTON UPON HULL,HUMBERSIDE,A,A
{B908F60F-DA14-42DE-8973-873D76B56249},95500,1995-08-25 00:00,S,N,F,ST. ALBANS,ST ALBANS,HERTFORDSHIRE,A,A
{0BCFF803-8047-4CCC-BC63-873D8EC639D0},54000,1995-05-26 00:00,T,N,F,YORK,YORK,YORK,A,A
{DAB66B4E-B589-4370-9C94-91FAA482B0CE},38500,1995-01-19 00:00,S,N,F,BRISTOL,BRISTOL,AVON,A,A
{5E560BFF-C1D1-48FF-90B1-91FAA4C6FCC6},48000,1995-01-30 00:00,T,N,F,LEEDS,LEEDS,WEST YORKSHIRE,A,A
{4A6352EB-C82D-48FB-98E8-91FADB236776},66000,1995-03-31 00:00,T,N,F,WOKINGHAM,WOKINGHAM,WOKINGHAM,A,A
{4D29E669-5E27-41FB-8E2F-91FADCF900AD},35000,1995-10-20 00:00,T,N,F,EXMOUTH,EAST DEVON,DEVON,A,A
{214702BB-E275-446D-A302-91FADE6FD6E2},27250,1995-05-19 00:00,T,N,F,WALSALL,WALSALL,WEST MIDLANDS,A,A
{7ABC9BFA-3CC8-48C7-BC06-8AC964F8C56D},58000,1995-10-27 00:00,S,N,F,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS,A,A
{628E4ABD-9D88-4EE8-B1E9-8E689F1DD229},39950,1995-11-27 00:00,F,N,L,RYDE,ISLE OF WIGHT,ISLE OF WIGHT,A,A
{0C22F0F3-B575-46C3-B9AB-8E68A46BF79C},40000,1995-06-02 00:00,T,N,F,SWANSEA,SWANSEA,SWANSEA,A,A
{85871161-BBC9-4CAB-A5E2-8E68A756F402},30500,1995-05-31 00:00,F,N,L,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,A,A
{860E91F0-12D9-46B5-82F9-8E68AEDC0558},41500,1995-08-04 00:00,S,N,F,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE,A,A
{A63AACF8-C1FA-4BA4-8776-8E68C19B4A72},44000,1995-04-21 00:00,S,N,F,LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{439C6C16-7186-4CAD-984E-83BB751B7056},91950,1995-12-22 00:00,D,Y,F,BOLTON,BOLTON,GREATER MANCHESTER,A,A
{7A4966C1-7186-446C-9734-83BB8CE8DCD1},38500,1995-05-19 00:00,F,N,F,BINGLEY,BRADFORD,WEST YORKSHIRE,A,A
{846D3BA9-C070-45E4-9876-83BB94952C9D},55500,1995-12-15 00:00,S,N,F,CARDIFF,CARDIFF,CARDIFF,A,A
{48C24834-F9D5-4CFA-90E7-873D9CA31369},84000,1995-12-18 00:00,S,N,F,NOTTINGHAM,MELTON,LEICESTERSHIRE,A,A
{37D87558-F5A5-4D1F-A6C1-873DC4C08F7E},57000,1995-09-15 00:00,S,N,F,PETERBOROUGH,PETERBOROUGH,CAMBRIDGESHIRE,A,A
{7EF97C37-988D-40C2-AF66-8E68C9D7C320},12000,1995-10-16 00:00,T,N,F,DOVER,DOVER,KENT,A,A
{A33BFCA0-7B3B-4B66-A67F-8E68DD340C7B},41000,1995-03-21 00:00,S,N,F,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE,A,A
{85D8D1A5-D53B-4476-AA6C-8E6905085808},40000,1995-12-01 00:00,T,N,F,GLOUCESTER,STROUD,GLOUCESTERSHIRE,A,A
{939D8375-C078-4BAC-A9A7-91FAE690095F},39500,1995-06-14 00:00,T,N,F,TORQUAY,TORBAY,TORBAY,A,A
{992E7768-A330-4A9F-B91E-8AC999FF9D0E},14000,1995-12-19 00:00,T,N,L,OLDHAM,OLDHAM,GREATER MANCHESTER,A,A
{C4872CA6-44CE-4F6F-ACEB-8AC99E25572A},26000,1995-01-27 00:00,F,N,L,WYMONDHAM,SOUTH NORFOLK,NORFOLK,A,A
{16B88AD4-98D0-4279-A08F-8AC9B813A499},26000,1995-01-27 00:00,T,N,F,MIDDLESBROUGH,MIDDLESBROUGH,MIDDLESBROUGH,A,A
{52A53D0F-6816-44E2-9B1B-8AC9B9ACEAC5},35000,1995-03-31 00:00,F,N,L,MILTON KEYNES,AYLESBURY VALE,BUCKINGHAMSHIRE,A,A
{DB60536C-8A07-4B60-BD94-8AC9CDB20B56},50000,1995-08-18 00:00,D,N,L,SOUTH SHIELDS,SOUTH TYNESIDE,TYNE AND WEAR,A,A
{AE2A470B-7A8C-467E-A08D-83BBDA72323A},74995,1995-03-24 00:00,D,N,F,CHATTERIS,FENLAND,CAMBRIDGESHIRE,A,A
{8BA5974E-26A5-4256-BD34-8E6913A3519B},36500,1995-07-12 00:00,T,N,F,WREXHAM,WREXHAM MAELOR,CLWYD,A,A
{41A29A9F-8416-49EE-AE49-8E69309EDBFA},74500,1995-07-27 00:00,F,N,L,LONDON,BARNET,GREATER LONDON,A,A
{845B7CA9-A072-4665-8583-8E694A12DE57},26000,1995-03-20 00:00,T,N,F,NESTON,ELLESMERE PORT AND NESTON,CHESHIRE,A,A
{1F748B0B-3C04-4DE6-AE48-8E6953C4C7DB},65000,1995-05-19 00:00,D,Y,F,MILTON KEYNES,MILTON KEYNES,MILTON KEYNES,A,A
{40EABF75-3307-4069-AA1A-873DE18F44C1},92000,1995-01-23 00:00,D,N,F,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH,A,A
{CEF137A3-0252-4A90-BF9B-873DE251BAB6},39950,1995-01-09 00:00,S,N,L,MANCHESTER,WIGAN,GREATER MANCHESTER,A,A
{0F0E57D0-ABC0-4906-98CF-873DF6137AB4},100000,1995-07-14 00:00,D,N,F,TORQUAY,TORBAY,TORBAY,A,A
{1297CFDE-CCED-4C14-BA5B-873E15F225DC},76500,1995-04-26 00:00,T,N,F,CAMBERLEY,SURREY HEATH,SURREY,A,A
{103BCE1B-D204-4BF1-AC34-8E695A763488},170000,1995-12-15 00:00,D,N,F,COLCHESTER,BABERGH,SUFFOLK,A,A
{8A065765-7E88-445B-B2A4-8E695DC75FC6},65000,1995-10-31 00:00,T,Y,F,BRISTOL,BRISTOL,AVON,A,A
{08409E70-6581-482F-A0D0-8E697009AC9F},74000,1995-03-20 00:00,D,N,F,HUNSTANTON,KING'S LYNN AND WEST NORFOLK,NORFOLK,A,A
{23487E36-F89B-44F3-A275-8E697A851D80},33500,1995-07-10 00:00,S,N,F,IMMINGHAM,CLEETHORPES,HUMBERSIDE,A,A
{9620908F-74BD-418F-A4CE-83BC0A287592},112000,1995-03-31 00:00,S,N,F,LONDON,BARNET,GREATER LONDON,A,A
{9F501D38-5865-4809-9361-83BC1EE5AFDC},41000,1995-12-21 00:00,S,N,F,HESSLE,THE EAST YORKSHIRE BOROUGH OF BEVERLEY,HUMBERSIDE,A,A
{5A79087E-9ACB-4A1D-B334-91FB2FD4A2FA},96000,1995-06-30 00:00,D,N,F,BEDFORD,MID BEDFORDSHIRE,BEDFORDSHIRE,A,A
{24200488-8FA6-468C-8C2D-91FB342FE189},26000,1995-03-10 00:00,T,N,F,SWINDON,THAMESDOWN,THAMESDOWN,A,A
{D38203C5-7E74-4F22-BD46-91FB390392A3},27000,1995-01-20 00:00,T,N,F,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS,A,A
{9C9AC502-BF3F-4EDC-8A6B-91FB449B5C5D},21000,1995-08-25 00:00,S,N,F,DONCASTER,DONCASTER,SOUTH YORKSHIRE,A,A
{A989BCB0-397A-4581-9DDB-91FB6295C11B},160000,1995-01-27 00:00,D,N,F,WOODFORD GREEN,REDBRIDGE,GREATER LONDON,A,A
{F75E76E3-1078-40CA-9F6F-91FB6A6D4D88},39500,1995-12-22 00:00,S,N,F,TELFORD,THE WREKIN,SHROPSHIRE,A,A
{7E49C003-5610-40E7-B77D-8ACA2C010CAE},57000,1995-08-04 00:00,S,N,F,ALNWICK,ALNWICK,NORTHUMBERLAND,A,A
{5C70AA65-C939-45FF-9F69-873E21A766F8},13000,1995-10-17 00:00,T,N,F,BLACKBURN,BLACKBURN,LANCASHIRE,A,A
{396E7C00-D147-460D-99A3-873E341B4416},62000,1995-08-31 00:00,S,N,F,OLDHAM,OLDHAM,GREATER MANCHESTER,A,A
{D0E7615C-6B6B-4D8A-A733-873E5007A445},60000,1995-01-12 00:00,S,N,F,CHERTSEY,RUNNYMEDE,SURREY,A,A
{EF0616A9-49E9-4760-B449-8E69A7B1BA32},54000,1995-04-19 00:00,S,N,F,PRESTON,SOUTH RIBBLE,LANCASHIRE,A,A
{11F1C1AC-F818-4CEA-BA8B-8E69AF11E832},47500,1995-06-30 00:00,S,N,F,MIDDLESBROUGH,MIDDLESBROUGH,MIDDLESBROUGH,A,A
{432E4B11-0A87-489D-A826-8E69B33D9298},21000,1995-09-29 00:00,T,N,F,HALIFAX,CALDERDALE,WEST YORKSHIRE,A,A
{E2DF1EBE-1B0D-420B-AF2A-8E69B6F301E1},46000,1995-02-28 00:00,S,N,F,HARPENDEN,ST ALBANS,HERTFORDSHIRE,A,A
{DFD45EDE-BED4-42BA-8EC2-8E69D89CFFEE},55000,1995-06-19 00:00,S,N,F,SOUTHAMPTON,FAREHAM,HAMPSHIRE,A,A
{A7896462-F34C-4EF5-80C8-8E69E60DF3A0},35000,1995-06-16 00:00,T,N,F,BRIDGEND,OGWR,MID GLAMORGAN,A,A
{86DF4753-F818-430B-A712-8E69EE94E073},50000,1995-09-06 00:00,S,N,F,PORT TALBOT,PORT TALBOT,WEST GLAMORGAN,A,A
{E503CE25-3327-49E9-811F-83BC50569145},16250,1995-01-26 00:00,F,N,L,MARGATE,THANET,KENT,A,A
{AB3D21F3-3DD5-463C-B476-91FB6D8BBEEC},44000,1995-03-17 00:00,S,N,F,BRISTOL,NORTHAVON,AVON,A,A
{2CCAEDE9-69A7-438C-B401-91FB6DDCF191},50000,1995-06-01 00:00,D,N,F,BARTON-UPON-HUMBER,GLANFORD,HUMBERSIDE,A,A
{576476D6-7726-4E71-A89D-91FB6E97CB34},51000,1995-01-09 00:00,T,Y,F,MILTON KEYNES,MILTON KEYNES,MILTON KEYNES,A,A
{E70C8B73-37CF-4DFF-B006-91FB74151CBD},41500,1995-12-15 00:00,T,N,F,BOLTON,BOLTON,GREATER MANCHESTER,A,A
{E9F31564-173D-40B5-9738-91FB74A95A42},28500,1995-03-03 00:00,F,N,L,MINEHEAD,WEST SOMERSET,SOMERSET,A,A
{50E1E403-3E58-4F0C-BAC5-91FB77CF66EF},39500,1995-10-12 00:00,T,Y,F,BROMYARD,MALVERN HILLS,WORCESTERSHIRE,A,A
{1453ADC3-6527-4874-B5D4-91FB7BDFBECE},122950,1995-10-17 00:00,F,Y,L,POOLE,POOLE,POOLE,A,A
{264249B6-6E6E-4B3D-9993-91FB87155C0B},44000,1995-09-29 00:00,T,N,F,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS,A,A
{6000405C-40FA-44F7-BDE5-91FB92BACE06},20250,1995-08-08 00:00,T,N,F,STOKE-ON-TRENT,STOKE-ON-TRENT,STOKE-ON-TRENT,A,A
{F01995AE-C512-4351-ACE7-91FB92FA2748},37500,1995-04-28 00:00,S,N,F,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS,A,A
{18EE7602-7AFC-40B2-9E73-8ACA696257DC},65000,1995-11-03 00:00,S,N,F,BUDLEIGH SALTERTON,EAST DEVON,DEVON,A,A
{DB2E1D27-DD46-466F-BF5C-8ACA731F250F},19000,1995-11-20 00:00,T,N,L,ACCRINGTON,HYNDBURN,LANCASHIRE,A,A
{FF6CB7DD-FE33-4260-8C39-873E57B96966},34500,1995-08-24 00:00,D,N,L,SOUTHAM,STRATFORD-ON-AVON,WARWICKSHIRE,A,A
{AAB21EBC-6C48-4077-9468-873E6F057C3D},150000,1995-05-10 00:00,F,N,L,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A
{6C637BF6-8A08-4976-B60D-873E7DB7A169},34500,1995-05-26 00:00,S,N,F,WORCESTER,WORCESTER,WORCESTERSHIRE,A,A
{7CBACFBA-BCA7-4EB3-B7DA-8E69F21441F0},64000,1995-10-13 00:00,S,N,F,ILKLEY,BRADFORD,WEST YORKSHIRE,A,A
{C102DFAA-9487-44A5-BD9A-91FBAE056A41},55000,1995-05-11 00:00,F,N,L,BRISTOL,NORTHAVON,AVON,A,A
{0B7DC00D-24C9-4E6A-94B2-91FBCAF15921},116000,1995-09-08 00:00,S,N,F,WALTHAM ABBEY,EPPING FOREST,ESSEX,A,A
{40D9D03D-F7FA-419D-9044-91FBCDB0587D},76000,1995-03-16 00:00,T,Y,F,WELWYN GARDEN CITY,WELWYN HATFIELD,HERTFORDSHIRE,A,A
{C914FEB0-2A30-467E-9B1D-8ACA988CE364},75000,1995-08-31 00:00,T,N,F,BRAINTREE,BRAINTREE,ESSEX,A,A
{7362DB51-868C-4B15-90B4-8ACA9EA028B8},65000,1995-07-05 00:00,F,N,F,SIDMOUTH,EAST DEVON,DEVON,A,A
{C2F765BA-665A-488B-954A-8ACAADCADABE},105250,1995-04-21 00:00,D,Y,F,MANCHESTER,ROCHDALE,GREATER MANCHESTER,A,A
{A9E34D56-F489-4008-A205-8E6A2BCBDFA1},70500,1995-09-27 00:00,D,N,F,ASHFORD,ASHFORD,KENT,A,A
{89EE157B-92E3-421D-B407-8E6A35DEB85E},59999,1995-08-29 00:00,S,N,F,CARTERTON,WEST OXFORDSHIRE,OXFORDSHIRE,A,A
{09D1156E-5DE4-43FC-AAAE-8E6A51D12FE5},67000,1995-10-02 00:00,T,N,F,SIDCUP,BEXLEY,GREATER LONDON,A,A
{F6FFE584-D590-4A5E-A019-8E6A5E58E496},75300,1995-05-19 00:00,S,N,F,STAFFORD,STAFFORD,STAFFORDSHIRE,A,A
{F0EA5FE2-520A-4157-A30C-91FBE3CEA891},48000,1995-11-10 00:00,S,N,F,SANDOWN,ISLE OF WIGHT,ISLE OF WIGHT,A,A
{D8FDBF6E-2585-4AC4-8F74-91FBEF4FCD63},56950,1995-10-20 00:00,S,Y,F,NUNEATON,NUNEATON AND BEDWORTH,WARWICKSHIRE,A,A
{05D64C9F-233A-447D-8A03-91FC00A82EF4},39000,1995-08-04 00:00,T,N,F,BRADFORD,BRADFORD,WEST YORKSHIRE,A,A
{47553EE3-EA38-4F77-B226-91FC095FCCF1},40000,1995-03-31 00:00,T,N,F,TROWBRIDGE,WEST WILTSHIRE,WILTSHIRE,A,A
{35237C0F-6FCF-4415-B7B9-91FC12A3EC0A},92500,1995-12-15 00:00,T,Y,L,CHEADLE,STOCKPORT,GREATER MANCHESTER,A,A
{8613A604-4F1D-4487-9A88-8ACAE49C896E},43200,1995-09-29 00:00,S,N,F,STOCKPORT,STOCKPORT,GREATER MANCHESTER,A,A
{C097F0AE-0130-4843-BCB1-8ACAFEBE8EF2},89950,1995-11-20 00:00,D,N,F,THORNTON-CLEVELEYS,WYRE,LANCASHIRE,A,A
{930F0DC5-7C31-452C-9205-8ACB031F9A8C},46500,1995-02-24 00:00,T,N,L,ACCRINGTON,HYNDBURN,LANCASHIRE,A,A
{5A8AA013-EED1-4B7E-8673-8ACB0405250F},65000,1995-08-04 00:00,D,N,F,BIGGLESWADE,MID BEDFORDSHIRE,BEDFORDSHIRE,A,A
{A47CCE27-4AC8-48C9-855B-873F02F916B8},35000,1995-07-28 00:00,T,N,F,HAVERFORDWEST,PRESELI PEMBROKESHIRE,DYFED,A,A
{A1A2A89F-856D-4509-8F57-8E6A799FAC41},49750,1995-07-21 00:00,S,N,F,NORTHAMPTON,NORTHAMPTON,NORTHAMPTONSHIRE,A,A
{A40E3C2A-34C2-4BF9-ACA8-8E6A8286E8CD},69000,1995-12-18 00:00,S,N,F,DEVIZES,KENNET,WILTSHIRE,A,A
{00691A3D-4EC6-41D6-B926-1AB987950FDC},50000,1995-08-11 00:00,S,N,F,CLITHEROE,RIBBLE VALLEY,LANCASHIRE,A,A
{CF1B0206-4716-4EC1-931B-1AB9A255715D},43500,1995-08-27 00:00,D,N,F,HARLESTON,SOUTH NORFOLK,NORFOLK,A,A
{217BC73C-26F3-497A-B3B1-1AB9A7F46320},110000,1995-08-11 00:00,D,N,F,HAVERHILL,ST EDMUNDSBURY,SUFFOLK,A,A
{53217530-E661-481A-96B2-21D9012D3191},67500,1995-01-31 00:00,F,Y,L,TETBURY,COTSWOLD,GLOUCESTERSHIRE,A,A
{CC83DA8A-C31C-4B2B-9871-21D90449AA4E},82000,1995-04-18 00:00,S,N,F,MANCHESTER,SALFORD,GREATER MANCHESTER,A,A
{CC12FB95-EA66-4250-A1A1-21D9336528C2},28000,1995-04-28 00:00,T,N,F,BRISTOL,BRISTOL,AVON,A,A
{354A04A9-17B3-41BA-AA84-1E47BD1055B2},63000,1995-01-27 00:00,F,N,L,LONDON,ISLINGTON,GREATER LONDON,A,A
{5542ADEA-C1C0-472E-A6C4-17222EC9ADE5},33000,1995-12-15 00:00,S,N,F,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK,A,A
{065D9D9B-5CA9-4BA9-A5D4-172233765998},70000,1995-04-07 00:00,S,N,F,SOLIHULL,SOLIHULL,WEST MIDLANDS,A,A
{30068446-CC17-45EA-A6CA-172238353328},9500,1995-01-31 00:00,T,N,F,MANCHESTER,MANCHESTER,GREATER MANCHESTER,A,A
{65984A45-875B-4CB0-9F23-17223915A2B4},165000,1995-06-30 00:00,D,Y,F,CAMBRIDGE,SOUTH CAMBRIDGESHIRE,CAMBRIDGESHIRE,A,A
{D751C393-C0BD-40E9-B150-172248D5F3BA},41500,1995-04-11 00:00,T,Y,F,TELFORD,THE WREKIN,SHROPSHIRE,A,A
{96D84533-5C0F-444D-B849-17224D84A022},85000,1995-12-21 00:00,D,N,F,HAYWARDS HEATH,MID SUSSEX,WEST SUSSEX,A,A
{634E92C3-FB55-4069-AFCD-256E37B4F778},100000,1995-01-27 00:00,S,N,F,LIPHOOK,CHICHESTER,WEST SUSSEX,A,A
{3584B8B9-F804-4471-821C-256E3D409788},63000,1995-01-11 00:00,S,N,F,ROMFORD,REDBRIDGE,GREATER LONDON,A,A
{CC4B1D93-DE3C-4B16-AF3A-1AB9C4DBFC8E},64950,1995-06-30 00:00,S,Y,F,SCARBOROUGH,SCARBOROUGH,NORTH YORKSHIRE,A,A
{49806CE6-B370-4ADF-B6B1-1AB9C646B998},63000,1995-06-23 00:00,S,N,F,LUTON,LUTON,LUTON,A,A
{3D218B32-91AE-41F7-8E17-1AB9D5269EB5},36000,1995-11-15 00:00,S,N,F,SLOUGH,SLOUGH,SLOUGH,A,A
{3CCABA5E-E036-40D1-A9F3-1AB9E64D1905},122500,1995-09-01 00:00,D,N,F,COVENTRY,SOLIHULL,WEST MIDLANDS,A,A
{9C60268A-DD79-4942-958B-21D944280FAF},21500,1995-12-01 00:00,T,N,F,STOKE-ON-TRENT,STOKE-ON-TRENT,STOKE-ON-TRENT,A,A
